Frame         Time          Elec          VdW           Total         
633           633           -296.422      -76.2826      -372.705      
634           634           -430.54       -75.0567      -505.597      
635           635           -468.664      -66.3155      -534.979      
636           636           -393.005      -74.9525      -467.957      
637           637           -435.577      -68.7237      -504.301      
638           638           -515.85       -70.4268      -586.277      
639           639           -527.119      -83.1357      -610.254      
640           640           -432.832      -72.8291      -505.661      
641           641           -511.925      -67.711       -579.636      
642           642           -418.299      -62.8917      -481.19       
643           643           -301.932      -70.2637      -372.195      
644           644           -219.508      -75.9935      -295.501      
645           645           -239.251      -73.902       -313.153      
646           646           -243.751      -68.744       -312.495      
647           647           -220.04       -67.0775      -287.117      
648           648           -334.315      -71.5894      -405.905      
649           649           -275.828      -74.3037      -350.132      
650           650           -285.689      -71.8154      -357.504      
651           651           -232.593      -62.3804      -294.973      
652           652           -258.928      -69.8557      -328.784      
653           653           -380.496      -67.3157      -447.811      
654           654           -292.243      -64.2892      -356.532      
655           655           -315.238      -80.0516      -395.29       
656           656           -344.855      -65.1466      -410.002      
657           657           -364.138      -66.2397      -430.378      
658           658           -313.507      -64.906       -378.413      
659           659           -286.904      -70.6566      -357.561      
660           660           -332.743      -70.6402      -403.384      
661           661           -291.493      -67.9013      -359.395      
662           662           -330.597      -70.1399      -400.737      
663           663           -290.06       -80.052       -370.112      
664           664           -236.155      -89.2063      -325.361      
665           665           -217.882      -82.7008      -300.583      
