Frame         Time          Elec          VdW           Total         
580           580           -1461.61      -69.041       -1530.65      
581           581           -1518.84      -62.6557      -1581.49      
582           582           -1439.92      -70.9921      -1510.91      
583           583           -1498.72      -61.9105      -1560.63      
584           584           -1450.05      -54.5586      -1504.61      
585           585           -1484.21      -60.6297      -1544.83      
586           586           -1534.05      -58.6591      -1592.71      
587           587           -1415.13      -75.5629      -1490.7       
588           588           -1360.62      -63.5509      -1424.17      
589           589           -1296.78      -63.1396      -1359.92      
590           590           -1227.94      -68.8329      -1296.78      
591           591           -1270.08      -59.3489      -1329.43      
592           592           -1352.57      -66.0047      -1418.58      
593           593           -1256.89      -72.0441      -1328.93      
594           594           -1261.65      -64.5078      -1326.15      
595           595           -1204.19      -63.9939      -1268.18      
596           596           -1296.4       -69.7177      -1366.11      
597           597           -1350.77      -57.3795      -1408.15      
598           598           -1307.17      -62.5055      -1369.68      
599           599           -1463.68      -66.2273      -1529.91      
600           600           -1418.52      -77.1689      -1495.69      
601           601           -1450.05      -74.2482      -1524.3       
602           602           -1498.41      -62.1933      -1560.6       
603           603           -1354.89      -69.6089      -1424.5       
604           604           -1424.19      -68.7488      -1492.93      
605           605           -1409.11      -76.0593      -1485.17      
606           606           -1478.15      -74.5863      -1552.74      
607           607           -1463.23      -72.5625      -1535.79      
