Frame         Time          Elec          VdW           Total         
565           565           -1263.4       -69.289       -1332.68      
566           566           -1249.87      -75.9695      -1325.84      
567           567           -1313.9       -71.8746      -1385.78      
568           568           -1294.42      -75.1737      -1369.59      
569           569           -1337.96      -73.0347      -1410.99      
570           570           -1213.49      -80.4542      -1293.94      
571           571           -1326.05      -69.4702      -1395.52      
572           572           -1370.06      -62.1888      -1432.25      
573           573           -1410.42      -67.4703      -1477.89      
574           574           -1331.21      -83.5185      -1414.73      
575           575           -1280.15      -71.5215      -1351.67      
576           576           -1333.68      -63.3781      -1397.06      
577           577           -1330.45      -74.1088      -1404.56      
578           578           -1298.69      -76.5502      -1375.24      
579           579           -1385.04      -68.8185      -1453.86      
580           580           -1292.97      -73.2958      -1366.26      
581           581           -1354.73      -55.8482      -1410.58      
582           582           -1335.83      -59.2296      -1395.06      
583           583           -1361.32      -64.8567      -1426.18      
584           584           -1325.14      -73.6606      -1398.8       
585           585           -1400.9       -67.8505      -1468.75      
586           586           -1374.59      -68.4439      -1443.03      
587           587           -1362.26      -71.309       -1433.57      
588           588           -1359.93      -63.0078      -1422.94      
589           589           -1349.01      -72.5036      -1421.51      
590           590           -1261.11      -59.6926      -1320.81      
591           591           -1249.79      -71.6515      -1321.44      
592           592           -1308.06      -70.6266      -1378.69      
593           593           -1256.04      -65.1659      -1321.21      
594           594           -1261.76      -55.082       -1316.84      
595           595           -1312.23      -69.4359      -1381.67      
596           596           -1297.08      -61.7499      -1358.83      
597           597           -1236.1       -64.0945      -1300.19      
598           598           -1162.92      -63.8965      -1226.82      
599           599           -1312.19      -58.5195      -1370.71      
600           600           -1346.16      -57.5904      -1403.75      
601           601           -1300.27      -59.7081      -1359.98      
602           602           -1358.47      -63.8869      -1422.35      
603           603           -1302.66      -63.9989      -1366.65      
604           604           -1177.51      -52.4701      -1229.98      
605           605           -1266.52      -58.0362      -1324.56      
606           606           -1211.2       -50.4723      -1261.68      
607           607           -1233.69      -40.688       -1274.38      
608           608           -1199.18      -47.0835      -1246.26      
